,Frequency_1,Amplitude_1,Phase_1,Frequency_2,Amplitude_2,Phase_2,Frequency_3,Amplitude_3,Phase_3,Frequency_4,Amplitude_4,Phase_4,Frequency_5,Amplitude_5,Phase_5,Frequency_6,Amplitude_6,Phase_6,Frequency_7,Amplitude_7,Phase_7,Frequency_8,Amplitude_8,Phase_8,Frequency_9,Amplitude_9,Phase_9,Frequency_10,Amplitude_10,Phase_10,Frequency_11,Amplitude_11,Phase_11
0,11500000000.0,-7.003938963E+01,2.464108314E+01,11520000000.0,-6.088945196E+01,1.361380188E+02,11540000000.0,-6.097264418E+01,-1.529440300E+02,11560000000.0,-6.753811733E+01,-7.664545927E+01,11580000000.0,-5.994070658E+01,9.492304418E+00,11600000000.0,-6.360095305E+01,1.063812694E+02,11620000000.0,-6.539924494E+01,-1.325049462E+02,11640000000.0,-6.200963142E+01,-1.212917208E+01,11660000000.0,-5.664355186E+01,1.185440162E+02,11680000000.0,-5.943073907E+01,-1.141202404E+02,11700000000.0,"-6.211340047E+01
","2.156762772E+01
"
1,11500000000.0,-6.866366747E+01,5.710300831E+01,11520000000.0,-7.072542266E+01,-9.120139141E+01,11540000000.0,-6.116011947E+01,-1.034893863E+02,11560000000.0,-7.268116873E+01,8.494578673E+01,11580000000.0,-6.719981756E+01,-1.225280793E+02,11600000000.0,-7.179551847E+01,-1.550057743E+01,11620000000.0,-6.679583967E+01,-5.271226658E+01,11640000000.0,-8.200263047E+01,6.875767319E+01,11660000000.0,-6.122377238E+01,-1.638461133E+02,11680000000.0,-6.366532215E+01,-3.344898507E+01,11700000000.0,"-7.077070652E+01
","5.479942492E+01
"
2,11500000000.0,-7.021280752E+01,-1.706238095E+02,11520000000.0,-6.299808861E+01,2.822672200E+01,11540000000.0,-6.177091244E+01,1.406682934E+02,11560000000.0,-5.854711771E+01,-5.350573386E+01,11580000000.0,-6.009828369E+01,6.872811803E+01,11600000000.0,-6.665799568E+01,1.423278554E+01,11620000000.0,-6.721759800E+01,-9.338863276E+01,11640000000.0,-6.483726010E+01,1.643968929E+02,11660000000.0,-6.566767580E+01,-4.365180900E+01,11680000000.0,-5.961917244E+01,3.156463672E+01,11700000000.0,"-6.176343309E+01
","-5.915582209E+01
"
3,11500000000.0,-6.338560747E+01,-4.565814242E+00,11520000000.0,-6.932614111E+01,1.185575184E+02,11540000000.0,-6.037540115E+01,-1.269933593E+02,11560000000.0,-5.501466545E+01,-1.247803484E+01,11580000000.0,-5.842970802E+01,1.401255869E+02,11600000000.0,-5.700126458E+01,-1.636828783E+02,11620000000.0,-6.350678725E+01,-7.346073890E+01,11640000000.0,-7.098798617E+01,1.160455709E+02,11660000000.0,-6.433515764E+01,1.293474251E+02,11680000000.0,-6.811374467E+01,-1.213138133E+02,11700000000.0,"-6.472184209E+01
","-9.946618585E+01
"
4,11500000000.0,-6.076026299E+01,1.770778532E+02,11520000000.0,-6.348872164E+01,-1.096310208E+02,11540000000.0,-6.436908040E+01,1.884300669E+01,11560000000.0,-7.113130539E+01,9.520000393E+01,11580000000.0,-6.170474987E+01,-7.229005781E+01,11600000000.0,-5.762675199E+01,-4.901872253E+00,11620000000.0,-5.883757060E+01,1.461839593E+02,11640000000.0,-6.168298249E+01,-7.891747612E+01,11660000000.0,-6.157725575E+01,4.241944387E+01,11680000000.0,-6.075988919E+01,-1.524601992E+02,11700000000.0,"-7.463035703E+01
","-1.467792635E+02
"
5,11500000000.0,-6.913336896E+01,-1.387992909E+02,11520000000.0,-6.974961774E+01,-5.479130463E+01,11540000000.0,-7.044678993E+01,7.322051930E+01,11560000000.0,-6.045842534E+01,-7.009379201E+01,11580000000.0,-7.340403915E+01,2.337642422E+01,11600000000.0,-6.803246452E+01,1.154815951E+02,11620000000.0,-6.497905730E+01,-1.114873392E+02,11640000000.0,-6.560894911E+01,2.537252665E+01,11660000000.0,-6.489032668E+01,1.647966942E+02,11680000000.0,-6.202962017E+01,-8.073266863E+01,11700000000.0,"-6.472114614E+01
","2.263308226E+01
"
6,11500000000.0,-6.840680025E+01,1.764426774E+02,11520000000.0,-6.720045949E+01,1.152465464E+01,11540000000.0,-6.940024918E+01,-3.297075878E+01,11560000000.0,-5.768265488E+01,1.404562832E+01,11580000000.0,-6.967161589E+01,-1.734265506E+02,11600000000.0,-5.949931636E+01,-3.238344295E+01,11620000000.0,-5.854131690E+01,1.259323828E+02,11640000000.0,-6.457806133E+01,-1.164870051E+02,11660000000.0,-6.787536049E+01,-1.783441890E+02,11680000000.0,-6.783100440E+01,1.702222701E+02,11700000000.0,"-6.823989476E+01
","1.753085448E+02
"
7,11500000000.0,-6.060244188E+01,-5.343347509E+00,11520000000.0,-6.870537856E+01,-8.012006131E+01,11540000000.0,-6.082308288E+01,-8.019331933E+01,11560000000.0,-6.775202524E+01,-1.798129898E+02,11580000000.0,-6.771266543E+01,-1.002099511E+02,11600000000.0,-6.271770887E+01,1.125493756E+02,11620000000.0,-6.782251314E+01,-1.529093678E+02,11640000000.0,-6.291092062E+01,-9.439586716E+00,11660000000.0,-6.363246438E+01,1.612917729E+02,11680000000.0,-7.365046693E+01,-7.715663927E+01,11700000000.0,"-6.417789856E+01
","1.220741219E+02
"
8,11500000000.0,-6.099403498E+01,1.255322188E+02,11520000000.0,-6.127164932E+01,-6.910484690E+01,11540000000.0,-6.987452461E+01,9.380522583E+01,11560000000.0,-6.261401721E+01,-9.577788230E+01,11580000000.0,-6.872590643E+01,-1.657345571E+02,11600000000.0,-5.993083611E+01,-2.400829275E+00,11620000000.0,-6.115996409E+01,5.792995093E+01,11640000000.0,-6.263164498E+01,-1.427819600E+02,11660000000.0,-6.084456773E+01,-5.151715344E+01,11680000000.0,-6.413823221E+01,9.360244551E+01,11700000000.0,"-6.515217005E+01
","-1.531645720E+02
"
9,11500000000.0,-5.991944297E+01,-9.299167965E+01,11520000000.0,-5.638984625E+01,3.652897390E+01,11540000000.0,-5.700691525E+01,1.315782294E+02,11560000000.0,-5.538235704E+01,-8.249805168E+01,11580000000.0,-5.471446135E+01,1.693832826E+01,11600000000.0,-5.444295705E+01,1.120269735E+02,11620000000.0,-5.560428938E+01,-1.630810457E+02,11640000000.0,-5.714356075E+01,-3.756899549E+01,11660000000.0,-5.381931949E+01,8.924132373E+01,11680000000.0,-5.677314620E+01,-1.531483833E+02,11700000000.0,"-5.344150907E+01
","-2.515935775E+01
"
